City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
385,Belaya Gora,68.5333,146.4167,-4.27,95,98,4.56,RU,2022-04-10 23:23:01
386,Flin Flon,54.7682,-101.865,31.84,47,75,13.8,CA,2022-04-10 23:22:14
387,Nyurba,63.2842,118.3319,10.31,99,97,3.0,RU,2022-04-10 23:24:19
388,Talara,-4.5772,-81.2719,75.96,69,0,17.27,PE,2022-04-10 23:24:20
389,Romny,50.751,33.4747,42.24,96,100,9.53,UA,2022-04-10 23:24:20
390,Turriff,57.5384,-2.4593,41.76,56,99,7.56,GB,2022-04-10 23:24:21
391,Port Moresby,-9.4431,147.1797,82.09,72,98,2.24,PG,2022-04-10 23:23:00
392,Haapiti,-17.5667,-149.8667,83.93,74,30,18.14,PF,2022-04-10 23:24:21
393,Sovetskiy,61.3614,63.5842,33.87,98,99,8.25,RU,2022-04-10 23:24:21
394,Shahrud,36.4182,54.9763,50.07,59,0,4.07,IR,2022-04-10 23:24:22
395,Sao Filipe,14.8961,-24.4956,72.14,77,3,11.07,CV,2022-04-10 23:24:22
396,Kamenskiy,50.8855,45.488,50.14,88,65,6.62,RU,2022-04-10 23:24:22
397,Praia Da Vitoria,38.7333,-27.0667,57.45,72,75,29.04,PT,2022-04-10 23:24:23
398,Quatre Cocos,-20.2078,57.7625,75.31,81,54,17.13,MU,2022-04-10 23:24:23
399,Emba,48.8264,58.1442,50.88,80,96,4.41,KZ,2022-04-10 23:24:23
400,Sao Jose Da Coroa Grande,-8.8978,-35.1478,78.76,76,20,8.1,BR,2022-04-10 23:24:24
401,Kovdor,67.5662,30.4758,19.38,96,69,5.12,RU,2022-04-10 23:24:24
402,Saharsa,25.8833,86.6,75.74,72,1,10.47,IN,2022-04-10 23:24:24
403,Ryotsu,38.0833,138.4333,62.2,57,85,3.87,JP,2022-04-10 23:24:25
404,Kibala,9.1104,18.3463,81.93,49,99,2.64,TD,2022-04-10 23:24:25
405,Katsuura,35.1333,140.3,64.11,83,100,13.89,JP,2022-04-10 23:24:26
406,Trairi,-3.2778,-39.2689,75.83,90,74,4.16,BR,2022-04-10 23:24:26
407,Ribeira Brava,32.65,-17.0667,63.23,77,18,15.88,PT,2022-04-10 23:24:26
408,Middelburg,-25.7751,29.4648,54.63,94,100,9.73,ZA,2022-04-10 23:24:27
409,Fort Frances,48.5999,-93.4003,36.16,73,100,5.75,CA,2022-04-10 23:24:27
410,Ozernovskiy,51.5,156.5167,31.44,77,93,16.02,RU,2022-04-10 23:24:27
411,Hofn,64.2539,-15.2082,36.01,67,100,2.66,IS,2022-04-10 23:24:28
412,Ayan,56.45,138.1667,24.35,84,98,8.12,RU,2022-04-10 23:24:28
413,Sorland,67.667,12.6934,39.29,64,75,17.54,NO,2022-04-10 23:25:28
414,Chiang Klang,19.2938,100.8617,74.16,60,8,1.39,TH,2022-04-10 23:25:29
415,Nagua,19.3832,-69.8474,80.65,74,40,9.22,DO,2022-04-10 23:25:29
416,Kavaratti,10.5669,72.642,83.44,76,92,8.25,IN,2022-04-10 23:25:29
417,Matongo,-2.3833,34.0833,65.17,68,88,5.44,TZ,2022-04-10 23:25:30
418,Tura,25.5198,90.2201,68.49,96,5,5.66,IN,2022-04-10 23:25:30
419,Santo Augusto,-27.8508,-53.7772,65.12,88,100,5.26,BR,2022-04-10 23:22:52
420,Nemuro,43.3236,145.575,38.55,95,98,6.55,JP,2022-04-10 23:25:30
421,Souillac,-20.5167,57.5167,75.58,83,20,14.97,MU,2022-04-10 23:21:37
422,San Antero,9.3741,-75.7589,81.07,80,100,11.81,CO,2022-04-10 23:25:31
423,Qaqortoq,60.7167,-46.0333,29.03,68,100,3.31,GL,2022-04-10 23:25:31
424,Margate,51.3813,1.3862,47.3,79,100,3.0,GB,2022-04-10 23:25:31
425,Mineros,-17.1167,-63.2333,79.38,77,88,7.72,BO,2022-04-10 23:25:32
426,Dudinka,69.4058,86.1778,-20.2,100,98,4.94,RU,2022-04-10 23:25:32
427,Tiksi,71.6872,128.8694,-8.81,96,98,2.57,RU,2022-04-10 23:25:32
428,Adrar,20.5022,-10.0711,80.6,6,2,9.86,MR,2022-04-10 23:25:33
429,Biloela,-24.4167,150.5,78.3,53,0,10.69,AU,2022-04-10 23:25:33
430,Tinskoy,56.1525,96.9161,23.27,91,98,9.75,RU,2022-04-10 23:25:33
431,Necochea,-38.5473,-58.7368,64.04,94,100,7.18,AR,2022-04-10 23:25:34
432,Caraquet,47.7941,-64.9386,34.34,93,100,8.32,CA,2022-04-10 23:22:34
433,Lenger,42.183,69.8839,60.24,37,94,7.56,KZ,2022-04-10 23:25:34
434,Saint-Joseph,-21.3667,55.6167,77.38,80,29,12.95,RE,2022-04-10 23:25:34
435,Nakatunguru,-2.1167,33.0667,74.32,65,100,14.81,TZ,2022-04-10 23:25:35
436,Sombreffe,50.5286,4.5984,44.85,67,0,4.61,BE,2022-04-10 23:25:35
437,Zhelyabovka,45.3988,34.7578,55.15,61,63,2.01,UA,2022-04-10 23:25:35
438,Pitimbu,-7.4706,-34.8086,79.39,74,40,10.67,BR,2022-04-10 23:25:36
439,Kashan,33.9831,51.4364,60.39,38,0,2.3,IR,2022-04-10 23:25:36
440,Tarko-Sale,64.9225,77.785,30.51,98,100,12.62,RU,2022-04-10 23:25:36
441,Astoria,46.1879,-123.8313,42.94,73,100,3.0,US,2022-04-10 23:22:34
442,Carnarvon,-24.8667,113.6333,59.07,88,0,6.91,AU,2022-04-10 23:24:31
443,Fortuna,40.5982,-124.1573,55.92,67,75,16.11,US,2022-04-10 23:23:12
444,Lorengau,-2.0226,147.2712,83.59,77,57,9.73,PG,2022-04-10 23:25:37
445,Meulaboh,4.1363,96.1285,76.77,88,99,3.2,ID,2022-04-10 23:25:37
446,Idenao,4.2475,9.0047,78.55,92,48,2.86,CM,2022-04-10 23:25:38
447,Tocopilla,-22.092,-70.1979,66.16,72,17,9.51,CL,2022-04-10 23:21:53
448,Coahuayana,18.7333,-103.6833,86.4,51,88,7.38,MX,2022-04-10 23:25:38
449,Bingol,38.8847,40.4939,45.45,80,15,3.69,TR,2022-04-10 23:25:38
450,Maraa,-1.8333,-65.3667,75.92,96,77,1.92,BR,2022-04-10 23:25:39
451,Mokhsogollokh,61.4681,128.9203,15.26,76,78,2.89,RU,2022-04-10 23:25:39
452,Miguel Auza,24.2933,-103.4503,77.85,13,34,25.34,MX,2022-04-10 23:25:39
453,Riacho De Santana,-13.6092,-42.9389,79.18,37,18,6.17,BR,2022-04-10 23:25:40
454,Belyy Yar,53.6039,91.3903,25.86,73,0,2.24,RU,2022-04-10 23:25:40
455,Cockburn Town,21.4612,-71.1419,78.76,73,40,3.44,TC,2022-04-10 23:24:43
456,Abu Dhabi,24.4667,54.3667,78.96,67,0,2.3,AE,2022-04-10 23:24:11
457,Isangel,-19.55,169.2667,83.66,66,20,9.48,VU,2022-04-10 23:25:41
458,Bor,56.3567,44.0669,48.13,93,100,7.36,RU,2022-04-10 23:25:41
459,Rodino,52.5,80.25,31.05,82,5,8.68,RU,2022-04-10 23:25:41
460,Puerto Quijarro,-17.7833,-57.7667,85.55,53,44,4.94,BO,2022-04-10 23:26:42
461,Along,28.1667,94.7667,65.12,95,100,2.37,IN,2022-04-10 23:26:42
462,Kloulklubed,7.0419,134.2556,81.1,84,100,24.05,PW,2022-04-10 23:26:42
463,Shimoda,34.6667,138.95,68.36,76,100,7.72,JP,2022-04-10 23:26:43
464,Tual,-5.6667,132.75,80.01,81,100,8.19,ID,2022-04-10 23:26:43
465,Korla,41.7597,86.1469,54.66,45,34,7.87,CN,2022-04-10 23:26:43
466,Matara,5.9485,80.5353,77.5,87,85,6.98,LK,2022-04-10 23:26:44
467,Hay River,60.8156,-115.7999,17.58,67,100,14.97,CA,2022-04-10 23:26:44
468,Torremolinos,36.6204,-4.4998,61.9,79,0,2.3,ES,2022-04-10 23:26:44
469,Ezequiel Montes,20.6667,-99.8833,81.91,17,26,7.85,MX,2022-04-10 23:26:45
470,Turukhansk,65.8167,87.9833,-7.53,100,98,5.59,RU,2022-04-10 23:26:45
471,Buala,-8.145,159.5921,81.19,79,94,4.79,SB,2022-04-10 23:25:11
472,Kailua,21.4022,-157.7394,84.18,71,36,8.99,US,2022-04-10 23:26:45
473,Bontang,0.1333,117.5,76.66,90,100,7.65,ID,2022-04-10 23:26:46
474,Lakes Entrance,-37.8811,147.981,61.07,88,81,14.58,AU,2022-04-10 23:26:46
475,Guerrero Negro,27.9769,-114.0611,69.1,60,0,15.57,MX,2022-04-10 23:26:46
476,Grindavik,63.8424,-22.4338,37.35,75,100,14.97,IS,2022-04-10 23:26:47
477,Murupara,-38.4667,176.7,68.41,40,0,3.47,NZ,2022-04-10 23:26:47
478,Nchelenge,-9.3451,28.734,67.3,92,34,7.02,ZM,2022-04-10 23:26:47
479,Dingle,10.9995,122.6711,72.88,96,100,12.44,PH,2022-04-10 23:26:48
480,Edd,13.9297,41.6925,88.02,38,0,18.92,ER,2022-04-10 23:26:48
481,Kang,-23.6752,22.7876,59.99,93,18,10.04,BW,2022-04-10 23:26:49
482,Broken Hill,-31.95,141.4333,67.71,49,0,8.05,AU,2022-04-10 23:26:49
483,Sibolga,1.7427,98.7792,75.97,89,100,3.38,ID,2022-04-10 23:22:53
484,Maniitsoq,65.4167,-52.9,27.46,79,100,8.77,GL,2022-04-10 23:26:49
485,Soignies,50.579,4.0713,45.55,82,75,5.75,BE,2022-04-10 23:26:50
486,Todos Santos,23.45,-110.2167,70.45,68,1,6.91,MX,2022-04-10 23:26:50
487,Dubbo,-32.25,148.6167,66.33,88,0,6.91,AU,2022-04-10 23:25:20
488,Bathsheba,13.2167,-59.5167,81.21,74,75,20.71,BB,2022-04-10 23:26:50
489,Boende,-0.2167,20.8667,71.17,98,100,2.37,CD,2022-04-10 23:26:42
490,Saint Anthony,45.0205,-93.218,58.93,38,100,13.8,US,2022-04-10 23:26:51
491,Santo Antonio Do Ica,-3.1022,-67.9397,75.2,96,59,1.5,BR,2022-04-10 23:26:51
492,Fredericksburg,38.3032,-77.4605,57.42,39,0,8.05,US,2022-04-10 23:25:44
493,Esso,55.9333,158.7,21.88,79,100,2.35,RU,2022-04-10 23:26:51
494,Conde,-7.2597,-34.9075,78.26,89,20,5.75,BR,2022-04-10 23:26:52
495,Timizart,36.8,4.2667,58.41,61,72,9.17,DZ,2022-04-10 23:26:52
496,Luanda,-8.8368,13.2343,76.96,85,78,7.65,AO,2022-04-10 23:23:21
497,Gayeri,12.6497,0.4931,95.14,19,91,2.8,BF,2022-04-10 23:26:53
498,Port Lincoln,-34.7333,135.8667,64.09,77,94,15.5,AU,2022-04-10 23:22:37
499,Kasaragod,12.5,75.0,78.48,91,98,4.03,IN,2022-04-10 23:26:53
500,Angoche,-16.2325,39.9086,75.83,91,3,5.77,MZ,2022-04-10 23:26:53
501,Kampot,10.6167,104.1833,77.05,84,55,2.95,KH,2022-04-10 23:26:54
502,Ust-Kut,56.7938,105.7672,27.32,96,100,2.73,RU,2022-04-10 23:26:54
503,The Valley,18.217,-63.0578,78.94,78,20,9.22,AI,2022-04-10 23:26:54
504,Novoagansk,61.9449,76.6625,24.76,93,100,9.26,RU,2022-04-10 23:26:55
505,Iseyin,7.9667,3.6,75.51,85,100,9.51,NG,2022-04-10 23:26:55
506,Yanam,16.7333,82.2167,75.38,96,98,1.9,IN,2022-04-10 23:26:55
507,Xiaoweizhai,26.1903,107.5125,58.48,86,52,3.38,CN,2022-04-10 23:27:56
508,Melo,-32.3667,-54.1833,70.65,80,92,11.61,UY,2022-04-10 23:27:56
509,Kuching,1.55,110.3333,75.42,100,20,1.14,MY,2022-04-10 23:27:56
510,Mende,44.6667,3.5,31.33,68,95,5.41,FR,2022-04-10 23:27:57
511,Cervo,43.6702,-7.4101,58.96,91,50,5.64,ES,2022-04-10 23:27:57
512,Baisha,26.5222,110.9311,66.83,68,2,4.07,CN,2022-04-10 23:27:57
513,Ovsyanka,55.9575,92.5519,24.22,91,98,5.26,RU,2022-04-10 23:27:58
514,Belinskiy,52.9647,43.4165,50.61,82,100,9.44,RU,2022-04-10 23:27:58
515,Flores,16.9226,-89.8994,86.59,44,46,4.63,GT,2022-04-10 23:27:58
516,Manono,-7.3,27.4167,72.46,78,85,3.87,CD,2022-04-10 23:27:59
517,Irbil,36.1926,44.0106,64.22,39,24,2.3,IQ,2022-04-10 23:27:59
518,Ostrovnoy,68.0531,39.5131,33.69,78,94,23.64,RU,2022-04-10 23:27:59
519,Groton,41.3501,-72.0784,47.19,53,79,11.99,US,2022-04-10 23:28:00
520,Morro Bay,35.3658,-120.8499,77.88,57,25,10.0,US,2022-04-10 23:28:00
521,Grenaa,56.4158,10.8783,35.82,84,5,20.92,DK,2022-04-10 23:28:00
522,Requena,39.4883,-1.1004,46.53,94,94,6.93,ES,2022-04-10 23:28:01
523,Manali,13.1667,80.2667,85.06,84,88,2.01,IN,2022-04-10 23:28:01
524,Sitka,57.0531,-135.33,51.69,35,20,8.05,US,2022-04-10 23:28:01
525,Ulladulla,-35.35,150.4667,74.3,63,9,4.45,AU,2022-04-10 23:28:01
526,Anyang,36.0994,114.3289,68.02,60,1,5.08,CN,2022-04-10 23:26:26
527,Keffi,8.8486,7.8736,84.81,44,97,5.14,NG,2022-04-10 23:28:02
528,Gigmoto,13.7796,124.39,79.65,89,100,17.85,PH,2022-04-10 23:28:02
529,Goderich,43.7501,-81.7165,41.32,52,40,1.14,CA,2022-04-10 23:28:03
530,Kaupanger,61.1845,7.2404,22.96,97,54,3.11,NO,2022-04-10 23:28:03
531,Juneau,58.3019,-134.4197,45.84,33,20,17.27,US,2022-04-10 23:23:11
532,Kristinehamn,59.3098,14.1081,36.16,93,73,2.33,SE,2022-04-10 23:28:03
533,Nioro,13.35,-15.75,84.09,21,34,11.9,GM,2022-04-10 23:28:04
534,Boundiali,9.5217,-6.4869,82.49,54,84,4.59,CI,2022-04-10 23:28:04
535,Dalbandin,28.8947,64.4101,77.49,11,93,5.39,PK,2022-04-10 23:28:04
536,Bilibino,68.0546,166.4372,-4.72,86,100,11.12,RU,2022-04-10 23:24:11
537,Fort Saint James,54.4333,-124.25,39.58,30,56,10.0,CA,2022-04-10 23:28:05
538,Faya,18.3851,42.4509,60.91,43,0,3.15,SA,2022-04-10 23:28:06
539,Bijar,35.8668,47.6051,46.13,44,72,7.09,IR,2022-04-10 23:28:06
540,Korce,40.6186,20.7808,34.41,91,92,4.79,AL,2022-04-10 23:28:06
541,Ocos,14.5094,-92.1933,86.18,62,34,9.62,GT,2022-04-10 23:28:07
542,Campos Belos,-13.0367,-46.7717,82.18,34,32,1.81,BR,2022-04-10 23:24:42
543,Tsumeb,-19.2333,17.7167,68.54,64,52,4.76,NA,2022-04-10 23:28:07
544,Farmington,36.7281,-108.2187,59.68,9,0,17.27,US,2022-04-10 23:28:07
545,Gwadar,25.1216,62.3254,80.69,73,100,10.11,PK,2022-04-10 23:28:08
546,Axim,4.8699,-2.2405,80.71,85,57,6.6,GH,2022-04-10 23:28:08
547,Aswan,24.0934,32.907,83.5,12,0,5.75,EG,2022-04-10 23:28:09
548,Moree,-29.4667,149.85,73.42,68,0,10.36,AU,2022-04-10 23:28:09
549,Darlington,54.5243,-1.5504,44.92,67,100,4.36,GB,2022-04-10 23:28:09
550,Smithers,54.7804,-127.1743,43.12,39,75,6.91,CA,2022-04-10 23:28:10
551,Hambantota,6.1241,81.1185,78.91,81,97,8.75,LK,2022-04-10 23:28:10
552,Weligama,5.9667,80.4167,78.26,85,84,7.29,LK,2022-04-10 23:28:11
553,Mao,39.8885,4.2658,54.16,76,0,8.05,ES,2022-04-10 23:28:11
554,Candolim,15.5181,73.7626,80.08,78,96,10.0,IN,2022-04-10 23:29:11
555,Beira,-19.8436,34.8389,72.28,95,88,6.08,MZ,2022-04-10 23:29:12
556,Evensk,61.95,159.2333,11.28,67,82,10.47,RU,2022-04-10 23:29:12
557,Comodoro Rivadavia,-45.8667,-67.5,51.66,76,0,5.75,AR,2022-04-10 23:28:17
558,Smidovich,48.6,133.8167,34.11,99,100,0.31,RU,2022-04-10 23:29:13
559,Kholmogory,64.2229,41.656,31.32,93,56,8.01,RU,2022-04-10 23:29:13
560,Ginda,30.6945,78.4932,59.0,22,0,8.84,IN,2022-04-10 23:29:14
561,Gornopravdinsk,60.05,69.9,28.02,95,100,5.68,RU,2022-04-10 23:29:14
562,Ranong,9.9658,98.6348,76.93,90,97,1.5,TH,2022-04-10 23:24:20
563,Catamarca,-28.4696,-65.7852,73.58,76,12,1.39,AR,2022-04-10 23:29:14
564,Karacakoy,41.4029,28.3834,49.84,93,100,17.85,TR,2022-04-10 23:29:15
565,Mayo,38.8876,-76.5119,53.19,46,0,13.8,US,2022-04-10 23:29:15
566,Kizukuri,40.8061,140.3861,66.94,53,11,8.12,JP,2022-04-10 23:29:16
567,Sibu,2.3,111.8167,75.51,100,40,3.44,MY,2022-04-10 23:29:16
568,Paita,-5.0892,-81.1144,72.12,78,36,18.68,PE,2022-04-10 23:29:16
569,Bubaque,11.2833,-15.8333,76.28,69,6,15.03,GW,2022-04-10 23:29:17
570,Lazaro Cardenas,17.9583,-102.2,82.26,64,100,9.86,MX,2022-04-10 23:27:03
571,Sinnamary,5.3833,-52.95,78.17,86,75,12.68,GF,2022-04-10 23:27:01
572,Leninsk-Kuznetskiy,54.6567,86.1737,21.34,89,9,5.7,RU,2022-04-10 23:29:17
573,Arman,59.7,150.1667,16.02,66,22,8.63,RU,2022-04-10 23:29:17
574,Banda Aceh,5.5577,95.3222,79.07,81,91,2.08,ID,2022-04-10 23:29:18
575,Flinders,-34.5833,150.8552,76.37,75,18,5.99,AU,2022-04-10 23:29:18
576,Beauchamps,50.012,1.5176,40.32,79,94,8.66,FR,2022-04-10 23:29:19
577,Bokoro,12.3807,17.0568,90.27,27,99,8.57,TD,2022-04-10 23:29:19
578,Monrovia,6.3005,-10.7969,79.84,90,54,5.61,LR,2022-04-10 23:29:20
579,Alyangula,-13.8483,136.4192,84.07,84,39,0.0,AU,2022-04-10 23:29:20
